OuterFold,Label,Feature,StandardizedCoefficient
3,PF OA,EvidencePositiveScore,0.29477255783662903
3,PF OA,EvidenceNegativeScore,0.009148011268733542
3,PF OA,RelatedScore,0.19546639259178603
3,PF OA,UncertaintyFlag,0.0
3,PF OA,FusedAssertionConfidence,0.18514276663989346
3,PF OA,RuleDecidableFlag,0.18514276663989346
3,PF OA,SemanticDirectStrength,0.19567300948458918
3,PF OA,SemanticDirectMargin,0.20688760628627087
3,PF OA,SeverityLow,-0.006248917530241644
3,PF OA,SeverityModerate,-0.0017988322877238174
3,PF OA,SeverityHigh,0.11659516234107392
3,PF OA,SeverityDegenerative,0.0
3,PF OA,Intercept,-0.28534996850864514
3,Effusion,EvidencePositiveScore,0.29984562537683357
3,Effusion,EvidenceNegativeScore,-0.31644561622064404
3,Effusion,RelatedScore,0.0
3,Effusion,UncertaintyFlag,0.0
3,Effusion,FusedAssertionConfidence,-0.08788320625602877
3,Effusion,RuleDecidableFlag,0.0024422346468420757
3,Effusion,SemanticDirectStrength,0.24894052973156303
3,Effusion,SemanticDirectMargin,0.08335920297570801
3,Effusion,SeverityLow,-0.18152771196625778
3,Effusion,SeverityModerate,0.04821394683693196
3,Effusion,SeverityHigh,0.05564466653914716
3,Effusion,SeverityDegenerative,0.0
3,Effusion,Intercept,0.2145649771316792
3,Synovitis,EvidencePositiveScore,0.20540161206938937
3,Synovitis,EvidenceNegativeScore,-0.0809616998120658
3,Synovitis,RelatedScore,0.03905311131156712
3,Synovitis,UncertaintyFlag,0.0
3,Synovitis,FusedAssertionConfidence,0.21214995793070968
3,Synovitis,RuleDecidableFlag,0.2121499501822754
3,Synovitis,SemanticDirectStrength,-0.01821271226288927
3,Synovitis,SemanticDirectMargin,-0.01816814426243816
3,Synovitis,SeverityLow,0.09694194387307911
3,Synovitis,SeverityModerate,-0.21481125252798786
3,Synovitis,SeverityHigh,0.0
3,Synovitis,SeverityDegenerative,0.0
3,Synovitis,Intercept,-0.10773725516758802
3,Baker's,EvidencePositiveScore,0.32322324945597763
3,Baker's,EvidenceNegativeScore,-0.20993138732394698
3,Baker's,RelatedScore,0.0
3,Baker's,UncertaintyFlag,0.0
3,Baker's,FusedAssertionConfidence,0.1470147265486714
3,Baker's,RuleDecidableFlag,0.1470147265486714
3,Baker's,SemanticDirectStrength,0.11622143801510808
3,Baker's,SemanticDirectMargin,0.16952404480197583
3,Baker's,SeverityLow,0.13374468809126755
3,Baker's,SeverityModerate,0.31916471920550116
3,Baker's,SeverityHigh,0.0
3,Baker's,SeverityDegenerative,0.0
3,Baker's,Intercept,-0.6444420596270194
3,Contusion,EvidencePositiveScore,0.29811925661081534
3,Contusion,EvidenceNegativeScore,-0.2857824939773634
3,Contusion,RelatedScore,0.13905901769222004
3,Contusion,UncertaintyFlag,-0.18046245977606332
3,Contusion,FusedAssertionConfidence,0.27679553495774006
3,Contusion,RuleDecidableFlag,0.06630060590173047
3,Contusion,SemanticDirectStrength,0.146577614653068
3,Contusion,SemanticDirectMargin,0.14418686879069764
3,Contusion,SeverityLow,0.11307345682070205
3,Contusion,SeverityModerate,0.0
3,Contusion,SeverityHigh,0.2546297902822868
3,Contusion,SeverityDegenerative,-0.07849245516692467
3,Contusion,Intercept,-0.4084322926456537
3,Fracture,EvidencePositiveScore,0.35557519116663794
3,Fracture,EvidenceNegativeScore,-0.2825802574557351
3,Fracture,RelatedScore,0.41860715695137346
3,Fracture,UncertaintyFlag,-0.10298967502433184
3,Fracture,FusedAssertionConfidence,0.12063232316985673
3,Fracture,RuleDecidableFlag,0.09132037381118249
3,Fracture,SemanticDirectStrength,0.01153618307541489
3,Fracture,SemanticDirectMargin,-0.0034014547520818386
3,Fracture,SeverityLow,0.15359971608348447
3,Fracture,SeverityModerate,0.0
3,Fracture,SeverityHigh,0.0
3,Fracture,SeverityDegenerative,0.0
3,Fracture,Intercept,-0.4516244876724409
