Variant,Scope,Seed,Epoch,GoldLoss,PseudoLoss,TotalLoss,LearningRate,ElapsedSeconds,PseudoMass::ACL,PseudoMass::MCL,PseudoMass::Medial Meniscus,PseudoMass::Lateral Meniscus,PseudoMass::Medial OA,PseudoMass::Lateral OA,PseudoMass::PF OA,PseudoMass::Effusion,PseudoMass::Synovitis,PseudoMass::Baker's,PseudoMass::Contusion,PseudoMass::Fracture,DiagnosticMacroAUROC,DiagnosticMacroAP,DiagnosticMacroF1,DiagnosticIsPristineOOF
w60,cv_fold_2,60002,11,0.01668622318538837,0.6555058564990759,0.08766618371009827,0.0006551149257877237,19.87076997756958,671.0999984741211,682.3000011444092,973.9999961853027,1051.4000053405762,1841.8701667785645,1840.3719787597656,1863.2268867492676,966.899995803833,1875.8804359436035,546.0000019073486,145.79999685287476,295.1999988555908,0.6203979276895943,0.5286724386724386,0.47397504456327993,False
w60,cv_fold_2,60002,12,0.012529380241176113,0.6502500288188457,0.08338723052293062,0.0005845868226110556,21.707810163497925,653.7000036239624,637.9000005722046,973.7999954223633,1065.5000095367432,1832.1260948181152,1830.363956451416,1856.7219200134277,961.5999927520752,1862.4653091430664,545.2999992370605,142.73999905586243,327.30000352859497,0.5814180996472663,0.5395479096520763,0.42834012392835924,False
w60,cv_fold_2,60002,13,0.010203477810136974,0.6449693441390991,0.08073301916010678,0.0005122725651789991,23.513482093811035,682.5999965667725,707.8000011444092,956.6000022888184,1085.7000217437744,1862.51948928833,1840.7638854980469,1860.5148468017578,993.3999996185303,1884.4881744384766,566.3000049591064,145.31999707221985,352.7000012397766,0.6232721560846561,0.5594630832130831,0.4276778232660586,False
w60,cv_fold_2,60002,14,0.008296487721963786,0.6393325421959162,0.07841160520911217,0.0004396991936229908,25.3152973651886,696.6999979019165,689.2000007629395,1010.5999851226807,1089.8000240325928,1840.3945655822754,1847.1432876586914,1859.5129699707031,956.7999897003174,1876.2200660705566,577.600004196167,156.0599981546402,335.80000162124634,0.6371665564373897,0.5770678010261344,0.4487400943283297,False
w60,cv_fold_2,60002,15,0.00816838264290709,0.6379632633179426,0.07814559200778604,0.000368399219715606,27.193973779678345,639.7999982833862,649.4000043869019,985.5999946594238,1052.0,1861.9420013427734,1836.2959518432617,1862.4615478515625,960.4999847412109,1869.5590553283691,556.2000017166138,156.11999487876892,340.800000667572,0.6260333994708994,0.5595556758056758,0.4554861260743614,False
w60,cv_fold_2,60002,16,0.007437696884153411,0.6323152929544449,0.07686854130588472,0.0002998782652442116,29.062068223953247,682.8000068664551,648.5999946594238,944.9999961853027,1050.4000034332275,1846.9726638793945,1854.7754173278809,1851.815284729004,963.0999851226807,1876.8968467712402,556.9000024795532,157.43999862670898,337.3000020980835,0.6301807760141094,0.5661418751002084,0.4974173430055783,False
w60,cv_fold_2,60002,17,0.0068841199681628495,0.6359026283025742,0.076775066787377,0.0002355832682129828,30.918158054351807,667.7000045776367,646.8999977111816,942.7999954223633,1042.500015258789,1830.2960090637207,1825.7025184631348,1845.226203918457,973.3999919891357,1863.979606628418,552.5000076293945,158.51999926567078,346.29999923706055,0.6416887125220457,0.5693906325156325,0.493085563673799,False
w60,cv_fold_2,60002,18,0.006276713829720393,0.6325421910732985,0.07586176786571741,0.00017687192825410517,32.736329555511475,662.8000001907349,702.0,977.8000087738037,1083.9000186920166,1856.0122337341309,1829.3523292541504,1866.7886238098145,968.2000026702881,1872.0026359558105,553.7000026702881,156.23999524116516,311.6000051498413,0.6310378086419753,0.555851972101972,0.4879360835243188,False
w60,cv_fold_2,60002,19,0.0054343226802302524,0.6319713313132524,0.07504954701289535,0.0001249840364609445,34.56374955177307,665.4000043869019,648.1999988555908,987.4000034332275,1075.600025177002,1850.004482269287,1838.775863647461,1862.6808700561523,968.0999927520752,1865.2041473388672,551.8000068664551,162.71999883651733,336.7000002861023,0.6434799382716049,0.5721441097482765,0.4918617874500228,False
w60,cv_fold_2,60002,20,0.0055305332207353786,0.632872773334384,0.07523522828705609,8.10152950631509e-05,36.389463901519775,650.0,653.6000022888184,1002.9999904632568,1045.0000095367432,1847.4129486083984,1844.784439086914,1876.7106628417969,977.2999935150146,1869.301902770996,576.9000034332275,152.51999938488007,341.00000190734863,0.6463899911816579,0.5762386263427931,0.4835284541166894,False
w60,cv_fold_2,60002,21,0.005708586919354275,0.6317636258900166,0.07527025858871639,4.589417978636221e-05,38.263359785079956,689.9000024795532,679.0000038146973,966.8000030517578,1066.100009918213,1836.9167671203613,1824.753345489502,1857.7949562072754,964.0999851226807,1861.2154083251953,566.000002861023,160.61999583244324,335.20000171661377,0.651195987654321,0.5736978415103415,0.4835284541166894,False
w60,cv_fold_2,60002,22,0.005652125189953949,0.6272909622639418,0.07472310890443623,2.0362333487643505e-05,40.12995767593384,707.9000015258789,712.9000015258789,995.7000045776367,1099.2000007629395,1867.3894004821777,1848.3541831970215,1859.8304023742676,972.7999877929688,1871.7946739196777,549.600001335144,150.0599992275238,342.1000075340271,0.6481095679012345,0.5722617115027829,0.4835284541166894,False
w60,cv_fold_2,60002,23,0.005694325460353866,0.628668637946248,0.07491369312629104,4.958905088830256e-06,42.01055932044983,678.8999977111816,676.0999984741211,952.4999923706055,1029.8000240325928,1854.4842720031738,1823.0792350769043,1861.6115074157715,948.2999897003174,1861.3147010803223,564.2000131607056,145.73999619483948,325.70000171661377,0.651195987654321,0.5741307419432419,0.496094591682827,False
w60,cv_fold_2,60002,24,0.005303725105477497,0.6304085124284029,0.07475981349125504,9.164518176878753e-09,43.84134292602539,708.5999946594238,666.8999977111816,1014.9000034332275,1072.1000061035156,1845.1035041809082,1835.284999847412,1855.0590209960938,955.7999801635742,1877.4192428588867,557.100001335144,161.63999772071838,321.1000032424927,0.651195987654321,0.5752495691037357,0.488158083746319,False
