Variant,Scope,Seed,Epoch,GoldLoss,PseudoLoss,TotalLoss,LearningRate,ElapsedSeconds,PseudoMass::ACL,PseudoMass::MCL,PseudoMass::Medial Meniscus,PseudoMass::Lateral Meniscus,PseudoMass::Medial OA,PseudoMass::Lateral OA,PseudoMass::PF OA,PseudoMass::Effusion,PseudoMass::Synovitis,PseudoMass::Baker's,PseudoMass::Contusion,PseudoMass::Fracture,DiagnosticMacroAUROC,DiagnosticMacroAP,DiagnosticMacroF1,DiagnosticIsPristineOOF
w60,cv_fold_5,60005,11,0.014499919983791187,0.6555772963911295,0.08573074149899185,0.0006551149257877237,21.137320041656494,657.9000024795532,632.7000064849854,972.6000118255615,1071.0000114440918,1855.952980041504,1829.857780456543,1860.8363189697266,965.8000068664551,1858.5264625549316,578.3000059127808,155.4599952697754,330.1000051498413,0.5958724146224147,0.49146222164079295,0.3556938431938432,False
w60,cv_fold_5,60005,12,0.010710332251619548,0.6457256246358156,0.0812675878405571,0.0005845868226110556,23.041313648223877,697.0000019073486,672.8000030517578,1006.7000007629395,1073.9000034332275,1846.7007446289062,1834.3297805786133,1867.3110733032227,949.8999977111816,1869.0689659118652,573.5,159.71999764442444,327.2999987602234,0.6450456950456951,0.5444450258735973,0.3677248677248677,False
w60,cv_fold_5,60005,13,0.009205277965520509,0.636709913611412,0.07892801612615585,0.0005122725651789991,25.028619289398193,660.5,700.0000019073486,951.9000129699707,1040.0000171661377,1835.343521118164,1822.9922180175781,1856.0179481506348,952.9000034332275,1864.723403930664,552.4999980926514,150.47999811172485,340.1000027656555,0.6710347522847523,0.572523729577301,0.37015692640692643,False
w60,cv_fold_5,60005,14,0.008357947415788658,0.6360184792429209,0.07809800724498928,0.0004396991936229908,26.921624898910522,669.9000034332275,672.3000049591064,986.9999885559082,1078.2000179290771,1850.0643272399902,1826.1782836914062,1865.184181213379,976.8999919891357,1866.2406425476074,549.4999990463257,158.75999641418457,336.19999837875366,0.6325246512746514,0.513310766614338,0.3629599567099567,False
w60,cv_fold_5,60005,15,0.007651454128790647,0.6353269685059786,0.07739317882806063,0.000368399219715606,28.85946822166443,647.1000003814697,653.100004196167,989.9000129699707,1053.0,1856.9307250976562,1833.871913909912,1865.4558410644531,958.4999942779541,1871.515422821045,547.2000026702881,151.19999742507935,331.8999996185303,0.6525162337662339,0.5532112596398311,0.38045634920634924,False
w60,cv_fold_5,60005,16,0.006831775623140857,0.6308193858712912,0.0761637322138995,0.0002998782652442116,30.745970726013184,665.2000017166138,646.1000022888184,959.3000068664551,1053.9000339508057,1851.7824630737305,1860.7378005981445,1858.2472915649414,940.199987411499,1868.1312370300293,563.1999950408936,153.47999548912048,329.89999771118164,0.6463293650793651,0.5507359340395054,0.37547109752992097,False
w60,cv_fold_5,60005,17,0.0060234216070966795,0.6307786032557487,0.07544066524133086,0.0002355832682129828,32.69328165054321,661.5000047683716,646.2000026702881,938.6999912261963,1020.3000106811523,1846.434024810791,1842.4030723571777,1861.3869857788086,953.0999889373779,1876.8273010253906,538.5999956130981,140.99999690055847,319.2000012397766,0.6614598364598365,0.5570752197537913,0.3963585434173669,False
w60,cv_fold_5,60005,18,0.006138983662822284,0.6346666663885117,0.07597539271228015,0.00017687192825410517,34.631086111068726,711.3000040054321,679.2000007629395,1000.2999973297119,1104.5000171661377,1835.615077972412,1829.2647552490234,1854.7675857543945,976.4999752044678,1875.2769355773926,555.1000070571899,161.63999795913696,335.39999866485596,0.6535263347763347,0.5282130865166578,0.4218157251245487,False
w60,cv_fold_5,60005,19,0.006145641586044803,0.631063599139452,0.07558097061701119,0.0001249840364609445,36.53148412704468,657.0999937057495,638.4000034332275,964.4000015258789,1075.6000175476074,1856.6597709655762,1827.546142578125,1865.4731903076172,919.6999893188477,1865.6180419921875,548.9000034332275,141.8999960422516,322.0999994277954,0.6440656565656565,0.5177218416504131,0.3916999666999667,False
w60,cv_fold_5,60005,20,0.005638813774567097,0.6237138956785202,0.07431382429786026,8.10152950631509e-05,38.42818832397461,674.4000072479248,670.7000017166138,963.600004196167,1102.5999851226807,1843.9300727844238,1830.5386047363281,1863.9686088562012,977.3999881744385,1866.0948486328125,558.2999925613403,157.80000019073486,335.70000553131104,0.6461489898989898,0.5156391326927041,0.40490555196437544,False
w60,cv_fold_5,60005,21,0.0053575238707708195,0.6273084320127964,0.07446318073198199,4.589417978636221e-05,40.34822487831116,675.6000061035156,645.899998664856,940.3000049591064,1000.4000110626221,1844.0875091552734,1838.9018211364746,1858.0709915161133,950.9999942779541,1870.1530723571777,555.0999956130981,157.6199984550476,326.8000030517578,0.6483645983645983,0.5228036117321833,0.3991363211951447,False
w60,cv_fold_5,60005,22,0.005363092015613802,0.6304595768451691,0.07481825863942504,2.0362333487643505e-05,42.277350425720215,625.8000068664551,626.6000061035156,1020.5999965667725,1038.5000247955322,1850.174518585205,1821.2758827209473,1861.277328491211,914.2999858856201,1855.119342803955,536.0,149.75999855995178,306.09999990463257,0.6504479316979316,0.5252705429491145,0.3961060181648417,False
w60,cv_fold_5,60005,23,0.005869885557331145,0.6260697245597839,0.07478097919374704,4.958905088830256e-06,44.18419051170349,680.0000019073486,662.8000030517578,986.8000068664551,1092.1999912261963,1854.920093536377,1846.2207984924316,1856.8279724121094,973.7999858856201,1872.4046478271484,561.4999933242798,145.91999745368958,309.3999996185303,0.6484638047138046,0.5192387969173683,0.3961060181648417,False
w60,cv_fold_5,60005,24,0.005264262072159909,0.6261162869632244,0.07424782030284405,9.164518176878753e-09,46.1138391494751,678.0000019073486,662.1000051498413,984.7999992370605,1097.0000133514404,1845.0327949523926,1834.15869140625,1871.6898193359375,950.0999889373779,1868.7170677185059,585.4000015258789,151.13999819755554,321.199999332428,0.6484638047138046,0.5192387969173683,0.4011565232153467,False
