Fold,Epoch,LearningRate,GoldLoss,PseudoLoss,TotalLoss,GoldSteps,PseudoStudiesSeenThisEpoch,PseudoSelectedCellsSeenThisEpoch,ValLoss,ValMacroAUROC,ValMacroAP,ValMacroF1
3,12,1e-06,0.8787555986262382,0.7009875241746294,1.0540024764994358,47,47,126,0.9670908776196566,0.5162698412698413,0.5910464766714766,0.3938341750841751
4,1,0.0009829799502313896,1.0960082982448822,0.6905979425349134,1.268657792121806,47,47,111,0.9772039110010321,0.5403769841269841,0.5334061061293204,0.21130189255189255
4,2,0.0009330796891903274,0.9998343675694568,0.7096999236877929,1.1772593526130026,47,47,126,0.9465829513289712,0.5774305555555556,0.5057888407888408,0.16552197802197802
4,3,0.0008536998372026806,0.9527984439058507,0.6940249724591032,1.1263046911422243,47,47,130,0.9453006224198774,0.6223544973544973,0.5627054773929774,0.16898148148148148
4,4,0.0007502500000000002,0.9648572916680194,0.692530002999813,1.1379897974907083,47,47,108,0.9339001883159984,0.5904265873015874,0.5488286349893492,0.21992012617012616
4,5,0.0006297801130287093,0.9720497765439622,0.676527941480596,1.1411817593777434,47,47,104,0.9364477612755515,0.6230820105820106,0.5671374673606816,0.40458892958892956
4,6,0.0005005000000000001,0.969638799099212,0.6803782379373591,1.1397333589005978,47,47,127,0.9279162287712097,0.6461970899470899,0.5877523749398749,0.1782534595034595
4,7,0.000371219886971291,0.9387956350407702,0.6773327474898481,1.1081288190598184,47,47,129,0.9281286759810015,0.6527612433862434,0.5801966304198446,0.28553159803159806
4,8,0.00025075000000000016,0.9499272767533647,0.6740798798013241,1.1184472454355119,47,47,106,0.9230735410343517,0.6310846560846562,0.5574731155088298,0.27135480260480255
4,9,0.00014730016279731957,0.9293789330949175,0.6778834969439405,1.0988498076479485,47,47,106,0.9238494038581848,0.6319775132275133,0.5748047653404796,0.2678548303548303
4,10,6.792031080967288e-05,0.9298225070567842,0.6881030100457212,1.1018482560807086,47,47,107,0.9237010804089633,0.6157076719576721,0.5689185219542363,0.28354446479446477
4,11,1.802004976861044e-05,0.9239984344928822,0.6599776846297244,1.0889928480412097,47,47,110,0.9250066334551031,0.6196759259259259,0.5654661410018553,0.2860576923076923
4,12,1e-06,0.9221377233241467,0.6541961773912958,1.0856867686231086,47,47,105,0.9249996705488726,0.6222883597883598,0.5721696557410844,0.2783316220816221
5,1,0.0009829799502313896,1.0209574500719707,0.7961113909880321,1.2199852969911364,45,45,113,1.0341060299139757,0.6286014911014911,0.5425195868945868,0.26583605664488014
5,2,0.0009330796891903274,0.9679301381111145,0.6855470074547662,1.139316889974806,45,45,108,0.9153318588550274,0.5972808441558443,0.534858385661957,0.2880582788671024
5,3,0.0008536998372026806,0.9749245882034302,0.7279582089847989,1.1569141374693976,45,45,104,0.9046791883615347,0.5627810846560847,0.48095957613814755,0.26583605664488014
5,4,0.0007502500000000002,0.9520852393574185,0.6800582819514804,1.1220998128255208,45,45,127,0.8699372869271499,0.556986531986532,0.47486203611203615,0.20439814814814813
5,5,0.0006297801130287093,0.9375674327214559,0.6884131034215292,1.1096707105636596,45,45,117,0.8781771430602441,0.5480324074074074,0.47324975949975956,0.2451807859896095
5,6,0.0005005000000000001,0.9528545684284634,0.6908235841327244,1.1255604717466565,45,45,109,0.8934103709000808,0.5343719937469938,0.47312950937950937,0.26583605664488014
5,7,0.000371219886971291,0.918050820297665,0.6998814331160651,1.0930211716228062,45,45,104,0.8658699989318848,0.5314363876863878,0.45507691713048853,0.2148148148148148
5,8,0.00025075000000000016,0.9268245816230773,0.6907922320895725,1.0995226436191134,45,45,109,0.8690522679915795,0.5513437950937949,0.4893394832680547,0.36024743230625583
5,9,0.00014730016279731957,0.9150389459398057,0.6704424540201823,1.0826495581203037,45,45,120,0.8713634059979365,0.5384965728715728,0.478305956609528,0.2670762108262108
5,10,6.792031080967288e-05,0.9095239255163404,0.6885555624961853,1.0816628164715236,45,45,92,0.8657146600576547,0.5354527417027417,0.48561205329062473,0.2675925925925926
5,11,1.802004976861044e-05,0.8929054843054878,0.6896635267469619,1.0653213699658712,45,45,128,0.8662583186076238,0.5440836940836941,0.4887938714724429,0.27592592592592585
5,12,1e-06,0.8949326554934184,0.6866749154196845,1.066601378387875,45,45,123,0.8659832844367394,0.5391068422318422,0.49306635824492967,0.2971916971916972
