OuterFold,Label,Feature,StandardizedCoefficient
2,Effusion,SeverityLow,-0.2534547739222687
2,Effusion,SeverityModerate,0.1057032468653121
2,Effusion,SeverityHigh,0.059930683101637745
2,Effusion,SeverityDegenerative,0.059930683101637745
2,Effusion,Intercept,0.23876523441271644
2,Synovitis,EvidencePositiveScore,0.14518276008265224
2,Synovitis,EvidenceNegativeScore,0.024697448465153232
2,Synovitis,RelatedScore,0.12347351523765257
2,Synovitis,UncertaintyFlag,0.0
2,Synovitis,FusedAssertionConfidence,0.15287857760282575
2,Synovitis,RuleDecidableFlag,0.15287858450128958
2,Synovitis,SemanticDirectStrength,-0.08211123929342237
2,Synovitis,SemanticDirectMargin,-0.08213915376250579
2,Synovitis,SeverityLow,-0.017783018935991837
2,Synovitis,SeverityModerate,-0.07413280604509215
2,Synovitis,SeverityHigh,0.10861242920004738
2,Synovitis,SeverityDegenerative,0.10861242920004738
2,Synovitis,Intercept,-0.03880907654797549
2,Baker's,EvidencePositiveScore,0.24032741003021094
2,Baker's,EvidenceNegativeScore,-0.15806690105747956
2,Baker's,RelatedScore,0.0
2,Baker's,UncertaintyFlag,0.0
2,Baker's,FusedAssertionConfidence,0.12310729755400615
2,Baker's,RuleDecidableFlag,0.12310727697322553
2,Baker's,SemanticDirectStrength,0.16858947800460686
2,Baker's,SemanticDirectMargin,0.21075948383100113
2,Baker's,SeverityLow,0.24422141167220757
2,Baker's,SeverityModerate,0.25639168990714495
2,Baker's,SeverityHigh,0.13034139826293575
2,Baker's,SeverityDegenerative,0.13034139826293575
2,Baker's,Intercept,-0.6649233930007179
2,Contusion,EvidencePositiveScore,0.2584796502074534
2,Contusion,EvidenceNegativeScore,-0.2696084635057163
2,Contusion,RelatedScore,0.0025441634058414203
2,Contusion,UncertaintyFlag,0.16164084833578157
2,Contusion,FusedAssertionConfidence,0.3343417372785093
2,Contusion,RuleDecidableFlag,0.02372126772874428
2,Contusion,SemanticDirectStrength,0.15849622328132637
2,Contusion,SemanticDirectMargin,0.15593070460278557
2,Contusion,SeverityLow,-0.03701658452767991
2,Contusion,SeverityModerate,0.0
2,Contusion,SeverityHigh,0.2371804100342697
2,Contusion,SeverityDegenerative,-0.12598132991373057
2,Contusion,Intercept,-0.3385978890297242
2,Fracture,EvidencePositiveScore,0.2963265822270982
2,Fracture,EvidenceNegativeScore,-0.21371477625746665
2,Fracture,RelatedScore,0.29380204426603634
2,Fracture,UncertaintyFlag,-0.09533406497972716
2,Fracture,FusedAssertionConfidence,0.18292824269763067
2,Fracture,RuleDecidableFlag,0.11216934395949936
2,Fracture,SemanticDirectStrength,0.08235320852886892
2,Fracture,SemanticDirectMargin,0.07139513357592961
2,Fracture,SeverityLow,0.0
2,Fracture,SeverityModerate,0.0
2,Fracture,SeverityHigh,0.16709427499057836
2,Fracture,SeverityDegenerative,0.0
2,Fracture,Intercept,-0.436814978300092
